"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"80",3727,2863,3784,4565,5259,3329,3940,4319,3937,7112,"Eosinophils"
"82",3355,1967,6650,1941,5599,1592,4886,6181,2522,1318,"CD8+CD4-"
"83",6365,2876,2175,6263,5423,6916,3600,3348,2306,1140,"Mature SIg Kappa"
"84",1384,3116,6944,745,5596,4584,4665,5879,2820,1358,"CD8+CD4-"
"85",2602,4322,2058,1768,5410,5208,1097,4230,2072,1082,"CD56dim"
"86",917,2912,6743,5936,5551,1428,5777,2318,2297,1004,"CD4+CD8-"
"87",2524,2477,7265,5831,5314,1789,5929,2168,2587,993,"CD4+CD8-"
"92",5833,3376,2144,6122,4973,6282,2268,2866,1905,918,"Mature SIg Kappa"
"95",1940,2156,7124,5674,5463,1199,6274,2637,2443,1164,"CD4+CD8-"
"96",1049,3460,7014,5769,5188,1083,5785,2512,2188,1054,"CD4+CD8-"
"99",6275,3047,2704,6546,5219,6947,1460,2481,1987,881,"Mature SIg Kappa"
"101",2260,4417,1586,4076,4970,4955,2003,4655,4356,3143,"Monocytes"
"102",5831,4704,2070,6574,5158,5772,4055,2609,1978,764,"Mature SIg Kappa"
"103",2374,2396,1161,1948,5247,4795,1833,4723,2471,1202,"CD56dim"
"109",2330,5096,2077,1152,5600,5419,1464,2739,2685,1474,"CD56dim"
"117",1100,2750,6874,2390,5738,3618,5388,6542,2763,1537,"CD8+CD4-"
"118",2974,1493,7088,830,5555,2665,5423,6550,2384,1299,"CD8+CD4-"
"122",2651,2073,6890,3362,5705,1462,3074,6744,2807,1609,"CD8+CD4-"
"125",1983,3957,1520,3699,5140,5085,2201,4847,3017,3275,"Monocytes"
"134",2039,1136,6897,5878,5365,970,4550,2556,2474,1156,"CD4+CD8-"
"136",2202,1217,6943,1190,5783,2139,4308,5560,2803,1461,"CD8+CD4-"
"146",2270,2698,3721,4106,5287,3359,3024,4425,4125,6542,"Eosinophils"
"147",1718,1005,6868,939,5310,2063,5664,6265,2269,993,"CD8+CD4-"
"148",2537,2386,6857,5829,5348,1982,6454,2298,2590,1251,"CD4+CD8-"
"149",2356,2620,6973,1372,5551,2127,3774,2116,2474,1408,"TCRgd-"
"150",2269,4002,7061,5839,5533,1631,5832,2942,1944,985,"CD4+CD8-"
"153",2458,2204,7080,2098,5736,3547,4605,6292,2636,1686,"CD8+CD4-"
"156",2017,2986,2246,4487,4706,4524,1975,4334,3784,2586,"Monocytes"
"161",1804,3655,2135,4279,5085,5428,3313,5068,4207,2575,"Monocytes"
"169",2302,2120,6820,5525,5328,1605,5433,2166,2187,996,"CD4+CD8-"
"175",5456,2947,3256,6448,5467,6758,2864,2205,2220,858,"Mature SIg Kappa"
"180",1231,4374,6729,5644,5219,1457,5821,2100,2019,926,"CD4+CD8-"
"182",1516,1880,6591,1841,5555,2810,4527,6133,2236,1148,"CD8+CD4-"
"185",1951,3476,7244,5562,5356,1461,5948,2249,2073,864,"CD4+CD8-"
"188",2071,3704,1344,4137,4901,4825,1824,4626,2605,2641,"Monocytes"
"194",2341,1849,6864,1190,5758,5095,4134,6287,2824,1524,"CD8+CD4-"
"209",2001,3849,1983,2635,5266,4924,2509,3607,2332,1104,"CD56dim"
"211",2019,3570,2561,4350,4856,5237,1200,4950,3094,3151,"Monocytes"
"213",2275,3600,7132,2436,5760,3352,5178,6046,2141,1278,"CD8+CD4-"
"215",2052,1714,6977,6021,5450,2099,5443,2367,2270,1235,"CD4+CD8-"
"216",3166,3478,7025,5943,5525,1040,5551,2903,2907,1240,"CD4+CD8-"
"221",1838,1991,6810,1642,5703,5070,4763,5703,2720,1542,"CD8+CD4-"
"224",1374,3572,7058,5988,5380,1915,5538,2606,2582,1183,"CD4+CD8-"
"225",6377,4280,994,6247,5116,2092,3289,6520,1813,759,"Mature SIg Lambda"
"229",1747,5003,1251,1864,5508,4589,2139,4819,2558,1642,"CD56dim"
"237",2371,3542,6778,5787,5331,1041,5551,2238,2240,1049,"CD4+CD8-"
"240",3375,2807,4013,4594,5327,3754,3216,4636,4026,6964,"Eosinophils"
"243",1836,2807,6983,5904,5675,1322,6418,3142,3129,1246,"CD4+CD8-"
"245",1663,3215,6587,853,5565,4028,5589,6173,1986,1016,"CD8+CD4-"
"249",1858,3503,2845,4317,4716,4759,2681,4568,3973,2519,"Monocytes"
"256",1901,3999,2325,4039,5115,4898,2635,4790,3709,2105,"Monocytes"
"259",1988,4471,1967,1493,5425,5174,1889,3893,2718,1570,"CD56dim"
"262",1851,3579,7124,5776,5482,1748,5290,3145,2274,1063,"CD4+CD8-"
"266",1944,3368,6890,5817,5543,1760,5911,2367,2431,1082,"CD4+CD8-"
"269",1994,5346,2580,1854,5429,4797,1395,3447,2773,1663,"CD56dim"
"273",1550,3582,7239,5861,5468,1193,5634,2030,2159,878,"CD4+CD8-"
"289",6151,2907,1664,6250,5501,1741,1468,6826,2163,1068,"Mature SIg Lambda"
"290",3989,2589,4344,4451,5293,3385,3662,4463,3676,6624,"Eosinophils"
"293",6088,2586,2333,6016,5074,6126,3539,2710,1871,684,"Mature SIg Kappa"
"302",2342,4020,7112,5798,5524,2138,5747,2168,2225,1038,"CD4+CD8-"
"305",3543,2766,6750,6057,5611,1609,6603,2823,2511,1197,"CD4+CD8-"
"313",1465,1999,7131,5803,5461,1465,5785,2301,2319,1046,"CD4+CD8-"
"325",2095,3468,7120,5836,5307,1908,5798,2908,2084,926,"CD4+CD8-"
"327",1744,3079,7134,5711,5398,2012,5530,2246,2319,1087,"CD4+CD8-"
"330",1745,2508,6929,5604,5259,1426,5452,2365,2046,915,"CD4+CD8-"
"332",983,2914,6909,4600,5667,700,4991,6330,2528,1183,"CD8+CD4-"
"333",2985,2856,6828,5684,5422,1518,6233,2458,2182,1068,"CD4+CD8-"
"335",2079,2322,2078,1269,5419,5117,1336,5175,2739,1453,"CD56dim"
"336",3856,2530,3927,4335,5149,3182,3244,4520,3380,6793,"Eosinophils"
"338",2199,2547,7241,5792,5282,1433,5634,2576,2048,1018,"CD4+CD8-"
"345",2374,4334,2393,3897,4829,5136,1633,4882,3733,2672,"Monocytes"
"353",1883,2017,7224,5755,5543,1095,5607,2318,2739,1283,"CD4+CD8-"
"355",2320,4018,6907,764,5450,828,5719,6271,1880,979,"CD8+CD4-"
"362",1560,1804,6757,5755,5596,1957,5824,2563,2099,850,"CD4+CD8-"
"363",2639,3724,4422,3828,4798,4923,2916,4799,4125,3034,"Monocytes"
"364",6055,2959,1967,5613,5160,5950,2123,2714,1934,661,"Mature SIg Kappa"
"367",2266,3956,2959,2483,5281,5778,1164,2434,2408,1385,"CD56dim"
"368",2843,4338,7260,5725,5301,1596,5838,2721,1951,824,"CD4+CD8-"
"370",3181,3301,6824,1459,5647,3909,5303,6331,2833,1264,"CD8+CD4-"
"381",2274,3137,6619,5888,5532,1598,4217,2336,2888,1216,"CD4+CD8-"
"389",5570,3364,2305,6267,4898,6209,2024,3024,1638,813,"Mature SIg Kappa"
"390",2207,3099,6901,5977,5457,1466,6709,1022,2548,1194,"CD4+CD8-"
"391",1736,3663,2382,4530,5442,5451,2887,5130,3715,3409,"Monocytes"
"392",2039,2793,6941,5099,5503,4351,5396,5100,2229,1170,"TCRgd-"
"393",2517,3697,6810,5924,5548,1888,6244,2822,2387,1049,"CD4+CD8-"
"402",1584,2392,6630,5570,5264,1774,5970,2784,2367,1093,"CD4+CD8-"
"403",1874,3371,6992,5914,5076,2286,3888,2812,2807,1387,"CD4+CD8-"
"410",1544,4304,2387,4627,5262,5658,3135,5442,4873,3313,"Monocytes"
"413",2428,2168,6813,2172,5480,1321,4772,6071,2588,1377,"CD8+CD4-"
"416",2001,5660,1437,1370,5483,4540,1977,3374,3100,1498,"CD56dim"
"417",6011,2564,2407,6263,5218,6956,1772,2818,1934,678,"Mature SIg Kappa"
"419",6211,2807,2891,6287,5034,3061,1708,5736,2359,1040,"Mature SIg Lambda"
"421",1600,2343,6864,6049,5807,1397,6168,2606,2441,1374,"CD4+CD8-"
"422",1679,2810,6742,559,5437,1647,5769,6224,1843,909,"CD8+CD4-"
"430",6502,2750,2021,6519,4951,6157,1844,2726,2671,858,"Mature SIg Kappa"
"432",6319,3395,3007,6338,5143,5801,2702,2687,1985,918,"Mature SIg Kappa"
"434",2652,3684,2500,3864,4932,5474,1108,5207,4687,3125,"Monocytes"
"436",2078,2846,6894,5990,5558,1722,6584,2608,2508,1240,"CD4+CD8-"
"437",2256,3452,7157,5362,5587,2389,5702,2410,2430,1243,"CD4+CD8-"
"456",1709,2023,6984,2661,5572,2840,5915,6320,2324,1175,"CD8+CD4-"
"459",1490,2163,7127,2929,5594,4256,5358,6276,2430,1286,"CD8+CD4-"
"467",1400,1643,7005,1969,5448,1391,5909,6263,2127,1197,"CD8+CD4-"
"475",1751,4701,7288,5800,5625,736,5596,2156,1852,1004,"CD4+CD8-"
"478",2462,5092,6923,1255,5533,1656,6253,6377,2404,1161,"CD8+CD4-"
"483",1994,3447,2835,4766,5217,5104,1769,4847,4243,2595,"Monocytes"
"484",2245,3720,7109,2674,5626,3842,2244,6264,2424,1262,"CD8+CD4-"
"485",5806,4448,3306,6242,5100,6515,972,2934,2228,704,"Mature SIg Kappa"
"493",2407,1929,6755,3542,5511,1760,4703,1726,2391,1085,"TCRgd-"
"494",2415,2075,6720,3588,5256,919,4611,5108,2089,999,"TCRgd-"
"501",3168,3461,6546,6009,5365,1507,6563,2140,2428,1145,"CD4+CD8-"
"505",1894,3222,6831,5837,5390,1866,6275,2718,2464,990,"CD4+CD8-"
"507",2314,3399,7010,5693,5473,1794,6333,3395,2330,1259,"CD4+CD8-"
"509",2124,3182,2580,4782,5255,5341,2716,4972,5036,2700,"Monocytes"
"516",2308,3084,6636,3504,5660,1122,4753,5751,2627,1291,"CD8+CD4-"
"522",1815,3028,7249,5697,5425,1335,6250,1144,2280,979,"CD4+CD8-"
"526",2163,3802,1331,1918,5401,5970,2149,5691,2891,1625,"CD56dim"
"534",6164,2649,1563,6434,5417,7040,3790,2647,2037,864,"Mature SIg Kappa"
"536",2042,3700,7109,5795,5371,1031,5652,2355,2095,951,"CD4+CD8-"
"538",5820,2448,2275,6126,5313,6348,4473,2564,2017,887,"Mature SIg Kappa"
"540",1898,4606,1805,1437,5578,5062,2988,5367,2952,1678,"CD56dim"
"542",5836,3246,3490,5759,5057,6085,1676,3648,1992,1302,"Mature SIg Kappa"
"548",1765,610,7125,2373,5679,4607,4292,6101,2765,1408,"CD8+CD4-"
"553",2295,4196,2453,3897,5133,4879,1944,4846,2582,2650,"Monocytes"
"557",3048,3400,6575,5902,5454,1843,5966,2596,2431,1299,"CD4+CD8-"
"558",2028,3951,1602,4378,4734,4922,1646,4557,3839,2796,"Monocytes"
"561",3185,2996,3676,4393,5201,3129,3342,4551,3988,6045,"Eosinophils"
"569",1928,4115,2189,1934,5540,5260,1642,5538,2932,1490,"CD56dim"
"572",1676,3380,7183,5655,5510,1342,5511,2425,1918,1027,"CD4+CD8-"
"577",1853,3001,3235,4128,5116,3296,3698,3922,4657,6912,"Eosinophils"
"579",2949,2969,7015,5877,5497,906,6061,2223,2632,1134,"CD4+CD8-"
"581",1546,2005,6817,5915,5467,1588,6209,2974,2492,1221,"CD4+CD8-"
"585",2835,1944,6509,2900,5762,2057,5370,6407,2543,1289,"CD8+CD4-"
"587",2194,3209,4033,4831,5551,4722,2683,4770,4720,3024,"Monocytes"
"590",1997,2218,6568,2573,5639,4303,4997,5427,2486,1286,"TCRgd-"
"591",3077,3379,6794,5728,5475,1699,6228,2157,2366,1112,"CD4+CD8-"
"595",1615,3413,3324,4561,4765,5136,3379,4922,3616,3065,"Monocytes"
"600",2355,3247,6470,5875,5308,631,5783,2359,2692,979,"CD4+CD8-"
"606",2236,2875,6730,5627,5197,1493,5227,2503,2129,949,"CD4+CD8-"
"607",3917,3381,6582,2276,5713,1514,6009,6280,2289,1474,"CD8+CD4-"
"608",2459,4922,2306,2537,5462,5452,2240,3429,2879,1578,"CD56dim"
"610",1366,3383,7024,2016,5358,1,5894,6260,2117,1267,"CD8+CD4-"
"614",1632,2529,6707,1314,5601,4463,4290,6212,2334,1235,"CD8+CD4-"
"617",6232,5100,1078,5889,5322,1586,2877,6175,2074,1115,"Mature SIg Lambda"
"619",1408,3382,7171,5773,5365,1008,5914,2295,1779,884,"CD4+CD8-"
"622",2099,5508,1903,1120,5704,3721,2557,3680,2742,1737,"CD56dim"
"623",6231,2980,1928,6390,5467,1448,1732,6251,2428,1131,"Mature SIg Lambda"
"635",6180,3735,2403,6423,5425,5463,3351,6827,2034,1109,"Mature SIg Lambda"
"636",2468,2872,6607,5680,5389,1655,5576,2183,2800,1068,"CD4+CD8-"
"642",6110,2564,2084,6061,4802,6585,4234,3443,2554,895,"Mature SIg Kappa"
"645",2945,4601,6991,5777,5451,1421,5845,2048,2059,1068,"CD4+CD8-"
"649",1449,2392,6915,4248,5657,1142,4222,6286,2375,1013,"CD8+CD4-"
"651",2323,4659,6883,5500,5366,3416,6550,2843,2107,963,"CD4+CD8-"
"652",2059,3476,2108,3530,4480,4976,2184,4808,3581,2858,"Monocytes"
"655",6460,3485,2424,6072,5140,1521,1912,5753,2175,824,"Mature SIg Lambda"
"656",2037,3292,6956,671,5448,3745,2865,5882,2046,1183,"CD8+CD4-"
"660",2587,2651,6949,5756,5467,976,5490,2306,2354,1098,"CD4+CD8-"
"661",2231,4607,3045,2729,5056,5593,3042,5064,2752,1437,"CD56dim"
"664",4295,4334,7174,5628,5403,2308,6564,1862,1604,844,"CD4+CD8-"
"668",1210,1793,6803,5728,5497,1368,6549,2695,2332,850,"CD4+CD8-"
"675",2897,5347,1743,1894,5627,4183,2144,2950,2942,1612,"CD56dim"
"676",2542,2169,3798,4291,5277,3134,3988,4352,4076,6733,"Eosinophils"
"684",5807,2705,2592,5766,5197,6616,56,2805,2165,614,"Mature SIg Kappa"
"685",1745,1754,7348,5610,5478,1573,6395,2312,2178,971,"CD4+CD8-"
"691",1146,3794,6885,1205,5378,1612,6026,6145,2031,1224,"CD8+CD4-"
"696",2555,3820,7147,5744,5482,1811,6066,2827,2261,1109,"CD4+CD8-"
"701",2118,2007,7117,5732,5334,1721,5580,1923,1817,678,"CD4+CD8-"
"705",2407,2138,6958,1360,5871,1427,5636,6582,2724,1264,"CD8+CD4-"
"706",2460,4442,3556,4525,5387,5215,1972,5005,4091,3304,"Monocytes"
"710",1719,4113,2471,4686,5257,5458,2013,5079,3882,3269,"Monocytes"
"711",2423,5336,1365,2174,5360,5416,2500,2824,3112,1498,"CD56dim"
"716",2775,1463,6787,1621,5817,2086,5375,6594,2739,1461,"CD8+CD4-"
"717",2211,2709,7103,1282,5445,2201,5899,6269,2186,1126,"CD8+CD4-"
"718",1980,1490,7158,5778,5485,1792,5699,2394,2063,1129,"CD4+CD8-"
"720",2297,4731,6752,5735,5446,1341,6119,1666,2171,784,"CD4+CD8-"
"722",2302,1140,6619,2249,5781,5416,4496,3459,2968,1568,"TCRgd-"
"725",2749,2575,6675,4078,5699,260,5621,6283,2378,1289,"CD8+CD4-"
"726",2329,2731,7031,2922,5688,2236,5944,6704,2796,1430,"CD8+CD4-"
"728",2325,3839,2372,4507,5078,5177,1834,4901,3939,2418,"Monocytes"
"741",1145,3691,7294,5884,5237,1433,5602,2362,2326,937,"CD4+CD8-"
"744",1052,2173,6597,1198,5758,3302,5442,6591,2909,1609,"CD8+CD4-"
"745",6281,3661,1856,6548,5423,6679,258,2721,2316,858,"Mature SIg Kappa"
"746",2567,2167,6775,3473,5697,3938,5452,6459,2368,1307,"CD8+CD4-"
"748",2638,4383,7140,5798,5448,1055,5902,2471,2337,1331,"CD4+CD8-"
"768",2454,3922,2162,4121,4874,5318,1810,4997,4218,2741,"Monocytes"
"769",5989,3260,1805,6333,5138,6568,4116,2675,1912,856,"Mature SIg Kappa"
"773",1442,1025,7028,3534,5388,1628,5744,6146,2136,999,"CD8+CD4-"
"778",2114,2880,7227,1338,5485,2640,5419,6466,2249,1456,"CD8+CD4-"
"779",1737,2688,6518,5663,5213,1516,5856,2020,2139,873,"CD4+CD8-"
"781",2390,2338,6651,1870,5551,2355,4806,5976,2759,1248,"CD8+CD4-"
"782",2334,1795,6808,1883,5698,1729,4523,5696,2315,1090,"CD8+CD4-"
"783",2179,3250,7109,5599,5335,949,6218,1918,2316,971,"CD4+CD8-"
"786",5849,4047,865,6520,5339,1877,3717,6696,2082,949,"Mature SIg Lambda"
"791",2659,1183,6812,2594,5807,4755,4561,2672,3004,1759,"TCRgd-"
"796",929,3713,6884,1260,5379,2590,5960,6358,2345,1131,"CD8+CD4-"
"797",2027,3074,2134,4672,5451,5245,2689,4952,4280,3171,"Monocytes"
"802",2775,1821,6857,5918,5497,1411,5339,2685,2308,1191,"CD4+CD8-"
"814",3099,3240,6943,5706,5513,1873,6834,2752,2434,1262,"CD4+CD8-"
"815",2671,3565,6799,5483,5204,1107,6193,2774,2148,1071,"CD4+CD8-"
"818",2271,3880,6813,5607,5112,1631,5439,2531,1731,762,"CD4+CD8-"
"821",2119,3539,6647,6070,5629,1149,5044,2910,3197,1382,"CD4+CD8-"
"828",1859,2417,6627,3907,5413,763,5889,1995,2677,1134,"TCRgd-"
"835",2034,3187,6984,1629,5379,1403,5934,6288,2088,1098,"CD8+CD4-"
"839",2380,4456,7206,1836,5526,235,5929,6578,2201,1189,"CD8+CD4-"
"844",1953,2784,6928,5655,5095,1735,5239,2200,1998,634,"CD4+CD8-"
"845",2565,2741,6678,1099,5767,925,5444,6275,2602,1286,"CD8+CD4-"
"847",1356,2414,7042,5899,5514,1786,6025,2494,2642,1334,"CD4+CD8-"
"850",6124,2860,1786,5872,5007,6165,2370,3041,1849,736,"Mature SIg Kappa"
"853",1765,2320,6663,3137,5636,1975,5136,6259,2595,1358,"CD8+CD4-"
"861",1929,3375,2421,4436,4800,5036,1804,4784,4012,2648,"Monocytes"
"864",3020,3566,7150,5658,5262,1211,5382,2346,2512,827,"CD4+CD8-"
"868",2256,2649,7032,1896,5657,2388,5313,6125,2298,951,"CD8+CD4-"
"869",1406,2858,7060,5844,5524,2422,5700,2415,2000,824,"CD4+CD8-"
"870",2184,3967,6974,1557,5585,3239,4609,6251,2592,1208,"CD8+CD4-"
"871",1632,3419,7369,5816,5605,1120,6055,2360,2320,1131,"CD4+CD8-"
"873",2783,2759,7134,1133,5652,4931,4820,6265,2706,1508,"CD8+CD4-"
"874",2116,2947,2694,4311,5040,5305,3007,5044,3796,2900,"Monocytes"
"879",2278,1482,6553,2199,5621,2337,3650,6239,2293,1427,"CD8+CD4-"
"885",1845,3217,2424,4660,5695,4768,3106,4623,4463,3167,"Monocytes"
"887",1765,2590,6873,1668,5643,1851,4987,6334,2508,1385,"CD8+CD4-"
"893",2257,3321,7090,5606,5292,1641,5800,2273,2165,646,"CD4+CD8-"
"897",2625,2697,3257,4124,5222,3379,2981,4342,4522,6697,"Eosinophils"
"899",6164,2199,1988,6013,5124,2238,1724,5409,1827,750,"Mature SIg Lambda"
"904",1837,4160,6862,5629,5203,2820,5558,3205,2056,684,"CD4+CD8-"
"905",1774,1209,6987,5944,5353,2084,5207,2603,2424,1035,"CD4+CD8-"
"917",2082,3305,6653,5691,5340,1784,5721,2622,2171,890,"CD4+CD8-"
"923",6160,2145,2275,6087,5507,2060,1625,6130,2131,965,"Mature SIg Lambda"
"924",1527,3702,7038,5726,5235,1816,5830,2549,2074,943,"CD4+CD8-"
"927",6195,2936,2819,6236,5249,5437,1495,2441,2379,1076,"Mature SIg Kappa"
"930",2308,3115,6803,2284,5637,1297,4551,6099,2623,1232,"CD8+CD4-"
"933",2280,2460,6918,2394,5639,2465,5182,6476,2814,1398,"CD8+CD4-"
"940",1953,2657,6865,1617,5578,1822,4142,5900,2289,1200,"CD8+CD4-"
"942",1958,3758,3132,4578,5034,5228,2078,4865,4077,2919,"Monocytes"
"947",2050,4973,2368,1994,5667,5734,2123,5415,3064,1737,"CD56dim"
"950",1823,1580,6715,3267,5617,2414,5360,6555,2313,1194,"CD8+CD4-"
"952",3256,1472,7009,5616,5309,1176,5398,2423,2342,1065,"CD4+CD8-"
"954",3777,2742,6813,1726,5593,1059,5970,6421,2934,1369,"CD8+CD4-"
"955",6087,2827,2125,5544,5059,6134,2277,2853,2317,640,"Mature SIg Kappa"
"957",2532,3686,7084,5869,5475,1894,5767,2073,2010,1134,"CD4+CD8-"
"964",3590,3468,6419,5884,5413,1478,6568,2713,2897,1159,"CD4+CD8-"
"965",2072,3737,7051,5783,5317,1997,6251,3243,1642,904,"CD4+CD8-"
"977",1781,4202,1855,4430,5352,4784,2875,4596,4093,3119,"Monocytes"
"978",2202,2167,7065,4614,5617,4485,5536,6515,2907,1334,"CD8+CD4-"
"984",2848,4024,2453,1615,5188,6387,197,4928,2759,1477,"CD56bright"
"990",1871,3133,2323,2562,5322,5224,2507,2708,2656,1194,"CD56dim"
"991",3176,3404,7022,5726,5578,1209,6282,2809,2019,990,"CD4+CD8-"
"999",2706,1282,7037,1074,5760,2644,4870,6638,2673,1453,"CD8+CD4-"
"1005",2510,2175,4146,4311,5337,3426,3521,4154,4229,6606,"Eosinophils"
"1009",1930,3485,3062,4380,5341,5447,2183,5161,3113,3179,"Monocytes"
"1011",1576,3266,6871,2687,5375,2772,4659,5972,2142,1063,"CD8+CD4-"
"1014",1940,2345,3600,4028,5256,2969,3669,3892,4459,5995,"Eosinophils"
"1016",569,3533,6877,5783,5328,941,6475,1948,2404,1172,"CD4+CD8-"
"1017",1874,3206,1938,4608,4898,4729,1701,4553,3776,2935,"Monocytes"
"1024",6021,3501,2604,6069,5248,6180,2417,3046,2064,881,"Mature SIg Kappa"
"1033",2169,2411,3801,4347,5406,3237,3487,3942,3732,7099,"Eosinophils"
"1041",2882,2909,3996,4361,5328,3098,4153,4297,3439,6922,"Eosinophils"
"1045",5936,4310,2738,6282,5102,5814,4437,3680,2164,864,"Mature SIg Kappa"
"1057",1959,2917,6899,5963,5453,1891,5724,2261,2679,1087,"CD4+CD8-"
"1059",1840,2733,6731,1785,5684,164,5076,6013,2836,1495,"CD8+CD4-"
"1060",6380,4173,2717,6539,5344,7509,2481,3264,2054,884,"Mature SIg Kappa"
"1065",1361,4368,6932,5543,5276,1907,5872,2007,2068,901,"CD4+CD8-"
"1075",2999,4421,6863,5609,5065,1757,5992,2312,2033,1018,"CD4+CD8-"
"1076",1992,3050,2729,4633,4928,5048,2392,4788,4207,2950,"Monocytes"
"1080",1878,3416,2281,4351,4729,4599,2432,4287,3184,2803,"Monocytes"
"1094",2033,2303,6814,2328,5616,3054,4365,6129,2749,1558,"CD8+CD4-"
"1110",1818,3280,2929,3739,4445,4353,2193,4344,2840,2570,"Monocytes"
"1118",2563,4225,3036,4257,5129,5459,2054,5281,4224,3056,"Monocytes"
"1121",2333,3304,6667,5721,5449,1707,5513,2604,2329,1090,"CD4+CD8-"
"1122",2339,5275,7143,5834,5449,1401,5987,2128,2138,935,"CD4+CD8-"
"1129",1923,5639,2882,1900,5335,4659,2476,4783,3010,1749,"CD56dim"
"1137",2055,3600,6909,5873,5322,2138,5719,1664,2515,1205,"CD4+CD8-"
"1141",2179,3489,6673,5734,5419,1300,5875,2692,2392,1112,"CD4+CD8-"
"1149",1722,3297,2723,4714,4742,4571,2307,4508,3699,2970,"Monocytes"
"1154",1953,3598,7174,6067,5558,2354,6512,1852,2980,1275,"CD4+CD8-"
"1162",2181,2179,6463,1920,5428,1528,5208,5719,1782,909,"CD8+CD4-"
"1173",1742,1592,6628,5825,5562,1800,4619,2553,2194,1060,"CD4+CD8-"
"1175",6072,3601,946,6446,5702,2865,1661,7076,2052,887,"Mature SIg Lambda"
"1181",2082,2516,6991,3400,5579,1242,5441,6361,2299,1052,"CD8+CD4-"
"1188",3616,3241,6865,1434,5454,2628,5919,6407,1958,1052,"CD8+CD4-"
"1191",3541,3671,6965,5573,5435,1384,6377,2271,2101,847,"CD4+CD8-"
"1198",1815,5327,1728,1154,5263,5146,2109,3027,2732,1532,"CD56dim"
"1199",2878,2793,6800,4209,5669,3195,5452,6349,2285,1313,"CD8+CD4-"
"1205",2518,1989,7063,2803,5755,4521,5059,5953,2916,1267,"CD8+CD4-"
"1221",3248,3151,6838,5976,5739,3221,6003,2425,2271,1363,"CD4+CD8-"
"1222",2697,2530,6704,5800,5303,1697,6425,2548,2395,1093,"CD4+CD8-"
"1225",2065,3604,7065,5490,5160,1669,5504,2914,1949,617,"CD4+CD8-"
"1227",1469,3891,6872,5460,5460,2046,6205,2912,2535,836,"CD4+CD8-"
"1232",2720,3132,6682,5651,5331,2012,6070,2491,2236,979,"CD4+CD8-"
"1235",2577,4078,6738,5971,5466,1928,6027,2506,1515,895,"CD4+CD8-"
"1243",1964,2484,3848,4604,5468,3501,4106,4169,4055,6862,"Eosinophils"
"1251",2022,684,6730,3402,5524,5007,4089,6048,2628,1401,"CD8+CD4-"
